Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Edwin Jimenez","MIL","SP","A+","20.6361111",,26,"30 / 45","","55 / 60","40 / 50","25 / 60","35+",113.2,0.21138211,0.08333333,0.367164179,4.750733562993791,4.763931481559071,"sa3010800"
"Dylan Spacke","BOS","SIRP","","24.3888888",,49,"45 / 45","60 / 60","","40 / 45","50 / 50","35+",65.1,0.19933555,0.12956811,0.537234042,5.647959623372574,5.182576125435302,"sa3010812"
"Natanael Garabitos","SEA","SIRP","A+","21.9916666",,29,"60 / 60","50 / 55","","","20 / 35","35+",44,0.28780488,0.17073171,0.326732673,5.113636363636363,5.899743520129811,"sa3011099"
"Colin Peluse","OAK","MIRP","AA","24.1388888",,12,"55 / 70","55 / 55","","40 / 45","35 / 45","40+",121.1,0.17514124,0.05649718,0.309045226,5.785714613516458,5.596069325069,"sa3011126"
"Antoine Kelly","MIL","SIRP","AAA","22.6555555",,15,"60 / 60","60 / 70","","","30 / 40","40+",109.2,0.30168776,0.14978903,0.450413223,4.431610813789866,4.3355747644434075,"sa3011135"
"Sandy Gaston","TBR","SIRP","","20.625",,17,"70 / 80","","50 / 55","45 / 50","30 / 40","45",54.2,0.30196078,0.21960784,0.452173913,4.60975566866287,5.247189456422332,"sa3011136"
"Seth Shuman","WSN","SP","AA","24.6666666",,21,"40 / 40","55 / 60","45 / 45","45 / 50","50 / 60","40",61.1,0.21235521,0.05405405,0.340782122,3.2282611372791075,4.844664475115797,"sa3011187"
"T.J. Sikkema","NYY","SP","AA","24.0166666",,17,"45 / 50","50 / 55","","40 / 50","45 / 60","40+",69,0.27946128,0.08080808,0.511494252,4.826086956521739,3.88679963122122,"sa3011191"
"Gunner Mayer","PHI","SIRP","AA","22.0111111",,37,"45 / 55","50 / 60","","30 / 45","30 / 50","35+",54,0.3173913,0.13043478,0.381355932,4.666666501834075,3.8783544537553976,"sa3011199"
"Colby White","TBR","SIRP","AA","24.075",,24,"70 / 70","45 / 50","","","30 / 40","40+",1.2,0.14285714,0.28571429,1,0,6.057201499948363,"sa3011200"
"Will Ethridge","COL","SP","","24.6138888",,39,"40 / 40","45 / 50","","50 / 50","35 / 60","35+",112.1,0.18711019,0.1018711,0.408536585,5.127596584274693,5.349422160133159,"sa3011337"
"Caleb Freeman","CHW","SIRP","AA","24.4388888",,8,"55 / 60","50 / 55","55 / 60","","40 / 40","40",21.2,0.23076923,0.19230769,0.379310344,6.64615579639018,5.898766189385635,"sa3011339"
"Taylor Floyd","MIL","SIRP","AAA","24.6472222",,20,"50 / 50","60 / 70","","","40 / 40","40",57.1,0.24907063,0.16356877,0.517482517,5.494186533922287,4.941643620765896,"sa3011367"
"Drew Parrish","KCR","SP","AAA","24.6472222",,18,"40 / 40","","45 / 45","60 / 60","45 / 55","40",128.2,0.18165138,0.10642202,0.365122615,4.126943331461957,5.842655246311672,"sa3011395"
"Nick Bennett","MIL","MIRP","","24.9166666",,31,"45 / 45","60 / 60","","45 / 45","35 / 40","35+",124.2,0.22867514,0.08711434,0.488700564,5.197860822569482,4.506624948208848,"sa3011410"
"Chris Clarke","CHC","SP","AAA","24.2166666",,23,"40 / 40","45 / 50","50 / 55","45 / 50","60 / 60","40",120.1,0.20992366,0.04770992,0.576719576,4.637119383076556,3.5738937134942486,"sa3011411"
"J.J. Goss","TBR","SP","A+","21.6",,27,"40 / 45","50 / 55","","","35 / 55","40+",101.1,0.24876847,0.05172414,0.485507246,3.99671072692423,3.5147803153173656,"sa3011420"
"Evan Fitterer","MIA","SP","AA","22.0972222",,32,"45 / 50","45 / 50","50 / 55","40 / 50","35 / 45","35+",107.1,0.17241379,0.09913793,0.553516819,4.276397718175934,4.796266299042566,"sa3011433"
"Matt Cronin","WSN","SIRP","AAA","24.8638888",,25,"60 / 65","","55 / 60","40 / 45","40 / 45","35+",52.2,0.26666667,0.1047619,0.34375,2.39240482412287,4.550697003188177,"sa3011463"
"J.C.  Flowers","PIT","SIRP","AA","24.2",,21,"55 / 60","60 / 70","","40 / 50","40 / 45","40+",68.2,0.21754386,0.08421053,0.568421052,2.883495572802434,4.116770470609073,"sa3011493"
"Daniel Espino","CLE","SP","AA","21.5722222",12,1,"70 / 80","60 / 70","55 / 60","45 / 55","45 / 50","60",18.1,0.51470588,0.05882353,0.24137931,2.454545880152248,1.5186265339442613,"sa3011495"
"Ryan Jensen","CHC","MIRP","AAA","24.6888888",,17,"60 / 60","50 / 50","45 / 50","45 / 50","35 / 45","40+",59.1,0.23166023,0.15057915,0.506578947,4.2471913753202095,4.9668345993956216,"sa3011496"
"Matt Canterino","MIN","MIRP","ST","24.6305555",,7,"55 / 55","55 / 60","50 / 55","55 / 60","40 / 45","45+",37,0.3483871,0.1483871,0.243243243,1.9459460337202112,4.614871862961575,"sa3011530"
"Adam Macko","SEA","SP","AAA","21.5861111",,10,"45 / 55","55 / 55","55 / 60","","30 / 45","40+",38.1,0.35928144,0.11976048,0.481481481,3.9913048774128628,3.206387068740065,"sa3011555"
"Yehizon Sanchez","OAK","SP","A+","21.7083333",,38,"","","","","","35+",92.1,0.18421053,0.09090909,0.482638888,5.750902843869363,5.537467689402714,"sa3011574"
"Mitchell Stumpo","ARI","SIRP","AA","26.1222222",,38,"50 / 55","50 / 55","","","30 / 35","35+",46.1,0.26262626,0.15656566,0.522935779,3.302158635877281,5.222096306793883,"sa3011585"
"Zach King","MIA","SP","","24.2527777",,25,"40 / 40","55 / 55","","45 / 50","40 / 50","35+",111,0.26868687,0.11515152,0.457746478,5.027027027027027,4.31753064044961,"sa3011592"
"Jack Weisenburger","OAK","SIRP","AA","24.8138888",,30,"55 / 55","70 / 70","","","30 / 35","40",9.1,0.2972973,0.08108108,0.478260869,4.821430213597916,3.855932140633598,"sa3011607"
"Starlyn Castillo","PHI","SIRP","","20.4361111",,41,"55 / 60","55 / 60","","40 / 50","30 / 45","35+",39.2,0.22335025,0.07614213,0.393700787,9.756301739131564,4.494231908896574,"sa3011608"
"Josh Wolf","CLE","MIRP","A+","21.9166666",,34,"50 / 55","50 / 55","","40 / 50","30 / 45","40",25.2,0.21186441,0.1779661,0.537313432,5.6103889155215825,5.316435243720342,"sa3011638"
"Conor Grammes","ARI","SIRP","AA","25.0333333",,19,"65 / 70","60 / 70","55 / 60","","30 / 35","40",19.2,0.37,0.14,0.435897435,9.15254081025023,4.34542792580211,"sa3011651"
"Josh Gessner","TEX","MIRP","","22.1",,42,"40 / 40","60 / 60","","","30 / 50","35+",47.1,0.25,0.12053571,0.3671875,5.704224356061417,5.180486002260599,"sa3011658"
"Brendan Cellucci","BOS","SIRP","AAA","24.0861111",,41,"50 / 50","","60 / 60","","20 / 35","35+",64.1,0.29310345,0.15172414,0.480263157,4.336787795133387,4.608008677570215,"sa3011710"
"Sem Robberse","TOR","SP","AAA","20.8027777",,9,"45 / 50","45 / 55","50 / 55","30 / 50","30 / 50","40+",111.1,0.20995671,0.07359307,0.485893416,3.233533137252171,4.405261529465884,"sa3011735"
"Brennan Malone","PIT","SP","CPX","21.8972222",,56,"50 / 50","50 / 55","50 / 55","40 / 50","35 / 50","35+",5,0.26923077,0.07692308,0.357142857,7.2,4.924757531285286,"sa3011741"
"Jean Pinto","BAL","SIRP","AAA","21.5611111",,29,"50 / 60","60 / 60","","40 / 45","30 / 50","40",91.2,0.26010101,0.11616162,0.497925311,3.8290913340167054,4.063360604839051,"sa3011803"
"Tyler Schlaffer","CHC","SP","A","21.1861111",,31,"40 / 50","","45 / 50","45 / 55","30 / 45","40",80.1,0.26060606,0.1,0.396984924,3.809128871878398,4.303391811633337,"sa3011815"
"Andrew Dalquist","CHW","SP","AA","21.7166666",,13,"40 / 45","40 / 50","45 / 55","40 / 50","30 / 40","40",104,0.16771488,0.13417191,0.34365325,6.490385448615333,6.0769157927155915,"sa3011841"
"Matthew Thompson","CHW","SP","AA","21.9722222",,12,"45 / 50","40 / 45","50 / 55","40 / 50","35 / 50","40",109.2,0.2217484,0.08528785,0.428571428,4.841945653673616,4.745338938912388,"sa3011866"
"Asa Lacy","KCR","SIRP","AA","23.1638888",116,5,"60 / 70","60 / 70","55 / 60","45 / 50","30 / 35","50",28,0.23026316,0.27631579,0.483870967,10.607142857142858,8.568233657841171,"sa3014423"
"Chris McMahon","COL","SP","AA","23.4916666",,15,"40 / 45","50 / 55","","45 / 55","35 / 50","40",28.2,0.19379845,0.03875969,0.383838383,5.337208710469899,3.976109522827719,"sa3014429"
"R.J. Dabovich","SFG","SIRP","AAA","23.5555555",,10,"70 / 70","","55 / 60","","30 / 40","40+",51.1,0.32394366,0.12206573,0.315789473,3.506493072200989,4.1683444321444085,"sa3014431"
"Cole Wilcox","TBR","SP","AAA","23.0472222",,15,"55 / 60","55 / 60","","45 / 55","35 / 45","45",16,0.34782609,0.05797101,0.7,3.9375,2.1306126972660424,"sa3014443"
"Cole Henry","WSN","SP","A+","23.0444444",88,2,"55 / 60","55 / 60","","55 / 60","40 / 45","50",31.2,0.28571429,0.09243697,0.408450704,1.7052629867088933,4.229853749821917,"sa3014446"
"Tanner Burns","CLE","SP","AAA","23.5916666",,30,"45 / 45","50 / 55","45 / 45","45 / 50","40 / 50","40",88.2,0.2371134,0.11597938,0.345991561,3.5526319865327975,4.864641140484895,"sa3014451"
"Bryce Bonnin","CIN","SIRP","AAA","23.8055555",,14,"55 / 55","55 / 60","","30 / 45","30 / 40","40+",25,0.28571429,0.12244898,0.462962962,2.52,4.304858767986298,"sa3014453"
"Sam Weatherly","COL","SIRP","A+","23.175",,12,"55 / 55","55 / 60","50 / 55","40 / 45","30 / 45","40+",11.2,0.44230769,0.03846154,0.407407407,3.8571418061551213,1.5960767403433591,"sa3014455"
"Beck Way","NYY","SP","AAA","22.9861111",,27,"50 / 55","45 / 50","","45 / 50","30 / 45","40",108,0.28668172,0.09706546,0.453125,3.75,3.837861762857298,"sa3014462"
"Hunter Barnhart","TBR","SP","","20.4638888",,46,"40 / 50","","50 / 55","30 / 45","30 / 45","35+",1,0.33333333,0,1,0,1.8252841949462892,"sa3014467"
"Jared Kelley","CHW","SIRP","A+","20.8277777",,6,"55 / 60","30 / 40","","60 / 70","30 / 50","40+",76.2,0.21646341,0.14329268,0.492537313,3.521739597717232,4.891869305433685,"sa3014471"
"Nick Bitsko","TBR","SP","A","20.125",,26,"50 / 60","","50 / 60","35 / 50","30 / 50","40+",26,0.15267176,0.20610687,0.493506493,6.230769230769231,6.845762814352146,"sa3014476"
"Christian Roa","CIN","SP","AAA","23.3305555",,22,"50 / 50","50 / 50","55 / 55","50 / 55","35 / 50","40",91,0.26020408,0.14030612,0.363636363,3.5604395604395602,4.7966152257316725,"sa3014477"
"Zach McCambley","MIA","MIRP","AA","23.2722222",,34,"30 / 30","","70 / 70","40 / 45","30 / 45","35+",94,0.23990499,0.12351544,0.464285714,5.648936170212766,4.829275321960449,"sa3014478"
"Carter Baumler","BAL","SP","A","20.5027777",,17,"45 / 50","50 / 55","45 / 55","30 / 50","30 / 45","40",11.2,0.41666667,0.14583333,0.5,1.5428567224620486,2.9314387263747985,"sa3014480"
"Christian Chamberlain","KCR","SIRP","AAA","23.0305555",,24,"45 / 60","","60 / 60","40 / 45","30 / 35","40",49,0.2962963,0.19341564,0.305785123,6.244897959183674,5.711118847040497,"sa3014486"
"Trent Palmer","TOR","MIRP","","23.3277777",,28,"40 / 45","50 / 50","","60 / 60","30 / 40","35+",55.1,0.27822581,0.09274194,0.493150684,3.9036140093040457,4.019725851642444,"sa3014491"
"Nick Frasso","TOR","SP","AAA","23.7861111",,10,"45 / 55","","40 / 45","40 / 50","30 / 50","40+",54,0.35849057,0.08018868,0.426086956,1.8333330095550733,2.88613973802014,"sa3014492"
"Burl Carraway","CHC","SIRP","AA","23.1777777",,47,"65 / 70","","70 / 70","","20 / 30","35+",10,0.11290323,0.38709677,0.481481481,9,11.872495019435881,"sa3014495"
"Nick Garcia","PIT","SP","AA","23.2805555",,36,"40 / 45","45 / 50","40 / 45","50 / 55","30 / 50","40",113,0.23340471,0.09850107,0.426174496,3.663716814159292,4.458980636179975,"sa3014501"
"Koen Moreno","CHC","SP","A+","21",,41,"40 / 50","","45 / 50","35 / 50","35 / 55","35+",28,0.25490196,0.26143791,0.347826086,9.964285714285714,7.290749286647355,"sa3014509"
"Ian Seymour","TBR","MIRP","AAA","23.6333333",,16,"45 / 45","50 / 55","","50 / 55","50 / 55","45",16.2,0.28395062,0.14814815,0.304347826,8.099998455047903,4.985943995020223,"sa3014512"
"Justin Lange","NYY","SP","A+","20.8888888",,21,"55 / 60","40 / 50","","40 / 50","20 / 45","40+",36.1,0.29651163,0.1744186,0.378378378,6.440367874057017,4.6480716778234585,"sa3014517"
"Tekoah Roby","TEX","SP","A","20.8694444",,21,"40 / 50","","40 / 45","45 / 55","30 / 50","40",104.2,0.28378378,0.07882883,0.394833948,4.643312553193164,3.9100954543972817,"sa3014519"
"Mick Abel","PHI","SP","AAA","20.9527777",23,1,"55 / 65","","55 / 70","45 / 55","35 / 55","55",108.1,0.27600849,0.10615711,0.363309352,3.904615567937555,4.4429456218617025,"sa3014534"
"Dax Fulton","MIA","SP","AA","20.7916666",,10,"40 / 40","","60 / 60","45 / 55","35 / 55","45",118.1,0.29821074,0.08349901,0.506802721,3.802817064863052,3.1728662866963773,"sa3014535"
"Ian Bedell","STL","SP","AAA","22.9055555",,16,"40 / 45","","55 / 60","40 / 50","35 / 60","40",5.2,0.34482759,0.10344828,0.533333333,3.176468672638039,1.9796788636991842,"sa3014538"
"Ben Hernandez","KCR","SIRP","A+","21.0833333",,25,"50 / 55","35 / 40","","60 / 60","30 / 50","40",77,0.20285714,0.11428571,0.493150684,5.376623376623376,5.008120294631302,"sa3014541"
"Nick Swiney","SFG","SP","AAA","23.4694444",,11,"40 / 45","","50 / 55","50 / 55","35 / 55","40+",89,0.27559055,0.11811024,0.337962962,3.842696629213483,4.867030294457178,"sa3014542"
"Marco Raya","MIN","SP","AAA","19.9833333",,14,"40 / 50","45 / 50","","40 / 55","35 / 55","40+",65,0.28897338,0.08745247,0.43670886,3.046153846153846,3.444683925005106,"sa3014550"
"Chih-Jung Liu","BOS","SIRP","AA","23.3166666",,32,"40 / 60","50 / 60","","","30 / 40","40",104,0.23376623,0.10606061,0.354729729,6.057692404902547,4.9531086982383545,"sa3014675"
"Luis Perales","BOS","SIRP","AA","19.2972222",,52,"60 / 60","","45 / 55","30 / 45","20 / 40","35+",35.2,0.34246575,0.1369863,0.402777777,1.7663549827544505,3.7396639497449384,"sa3014677"
"Alex Santos II","HOU","SP","AA","20.475",,29,"45 / 55","30 / 50","50 / 55","","25 / 50","35+",82.2,0.28729282,0.10220994,0.408450704,5.98790396264648,4.018721375538786,"sa3014684"
"Stephen Emanuels","OAK","SP","AAA","23.5027777",,45,"40 / 50","50 / 55","","40 / 50","30 / 55","35+",97.1,0.22340426,0.13191489,0.419795221,6.380137319702635,5.049117168586836,"sa3014698"
"Po-Yu Chen","PIT","SP","AA","20.8305555",,25,"30 / 40","","45 / 50","","35 / 60","40",98.1,0.2452381,0.08571429,0.413533834,4.576271423146984,3.808787224213347,"sa3014699"
"Brayan Medina","MIN","SP","","19.8194444",,41,"45 / 55","","45 / 55","30 / 45","30 / 45","35+",23.2,0.21621622,0.18018018,0.333333333,6.464787864041951,5.722239194778657,"sa3014705"
"Markevian Hence","STL","SP","AA","19.9861111",,8,"55 / 60","","55 / 60","30 / 50","35 / 55","40+",52.1,0.41538462,0.07692308,0.551020408,1.3757963120572339,1.9373713094430798,"sa3014709"
"Andry Lara","WSN","SP","AA","19.5694444",,13,"45 / 55","50 / 55","","40 / 50","25 / 55","40",101.1,0.23281596,0.09756098,0.456747404,5.506579223762272,4.43987022487972,"sa3014716"
"Edwin Nunez","STL","SIRP","AA","20.7388888",,32,"55 / 70","","45 / 55","","20 / 35","35+",33.1,0.1910828,0.1656051,0.439560439,5.6699989185335316,5.746739381471549,"sa3014813"
"Vincent Timpanelli","CIN","SIRP","","23.8305555",,29,"50 / 55","60 / 70","","","30 / 40","40",48.2,0.34913793,0.18534483,0.346938775,4.993150358778133,4.358541196715864,"sa3014814"
"Evan Reifert","TBR","SIRP","AA","23.2138888",,50,"55 / 60","60 / 70","","","20 / 30","35+",37.1,0.38509317,0.1242236,0.36231884,4.580357562123399,3.684196972780628,"sa3014860"
"Stevie Branche","CIN","SIRP","AAA","25.2027777",,34,"55 / 60","50 / 60","","","30 / 40","35+",35.2,0.26666667,0.19444444,0.294117647,5.803737490112092,6.139247862714912,"sa3014866"
"Ryan Murphy","SFG","SP","AA","22.8138888",,22,"40 / 40","45 / 50","40 / 45","45 / 50","35 / 60","40",42.1,0.30978261,0.125,0.411764705,4.677164638720313,4.134349237274964,"sa3014871"
"Ben Leeper","CHC","SIRP","AA","25.1277777",,16,"65 / 70","55 / 60","","","30 / 35","40+",49,0.30392157,0.09803922,0.35042735,4.408163265306122,4.3925389873129985,"sa3014907"
"Sean Mooney","MIN","SP","","24.5555555",,30,"40 / 45","55 / 60","","50 / 55","35 / 55","35+",60,0.3203125,0.1171875,0.262773722,3.3,4.058305655668179,"sa3014913"
"Carson Ragsdale","SFG","SP","AAA","24.1833333",,26,"45 / 50","","55 / 60","","35 / 55","40",5.2,0.36,0.12,0.727272727,0,3.8971129568018674,"sa3014922"
"Kyle Brnovich","BAL","SP","AA","24.7805555",,24,"40 / 40","","55 / 60","45 / 50","55 / 60","40",8,0.10526316,0.18421053,0.458333333,5.625,7.775157513841987,"sa3014923"
"Dane Acker","TEX","SP","AA","23.3333333",,17,"55 / 60","45 / 50","45 / 50","40 / 45","30 / 45","40+",25.2,0.26495726,0.12820513,0.3125,6.31168752996178,5.364467467898031,"sa3014924"
"Brandon Young","BAL","SP","AAA","23.95",,32,"45 / 45","45 / 50","55 / 55","50 / 55","30 / 50","35+",13.1,0.17241379,0.10344828,0.43902439,2.0250004827977377,5.348659130018199,"sa3014926"
"Max Bain","CHC","SP","","26.8444444",,25,"55 / 55","45 / 50","55 / 60","","30 / 40","40",55,0.20703125,0.1953125,0.326388888,5.890909090909091,6.592102772268381,"sa3014932"
"Taylor Dollard","SEA","SP","AAA","23.4555555",,11,"40 / 45","55 / 60","45 / 45","45 / 50","35 / 60","40",144,0.22902098,0.0541958,0.395886889,2.25,4.664938224707213,"sa3014982"
"Adam Seminaris","LAA","MIRP","","23.7833333",,21,"35 / 40","","45 / 50","55 / 60","45 / 60","40",101.2,0.22095672,0.08656036,0.535836177,3.5409834958378683,4.386564290286096,"sa3015010"
"Trey Benton","CLE","SIRP","AA","24.1194444",,46,"45 / 50","","55 / 60","","30 / 40","35+",43.1,0.27956989,0.13978495,0.451923076,2.076923229285257,4.143829673436917,"sa3015034"
"Chase Walter","SDP","SIRP","","24.0138888",,33,"55 / 55","50 / 55","","","30 / 40","35+",1,0.16666667,0.5,1,18,11.243020963668823,"sa3015112"
"Coleman Crow","LAA","MIRP","AA","21.5861111",,17,"40 / 40","50 / 55","55 / 55","30 / 40","50 / 55","40",128,0.23104693,0.0631769,0.481382978,4.8515625,4.1664749554358425,"sa3015142"
"Alejandro Hidalgo","LAA","SP","A+","19.1916666",,14,"40 / 50","","50 / 60","40 / 50","20 / 45","40",39,0.33142857,0.10857143,0.344444444,4.615384615384615,4.319496601514327,"sa3015151"
"Emiliano Teodo","TEX","SIRP","AA","21.4638888",,26,"70 / 70","","55 / 60","","20 / 35","40",84.1,0.32951289,0.1260745,0.594444444,3.0948618467345614,3.5458898760991655,"sa3015158"
"Manuel Mercedes","SFG","SP","A+","19.8611111",,17,"50 / 60","40 / 50","","35 / 60","20 / 45","40+",80.2,0.18108108,0.17027027,0.614349775,5.132232052162366,6.066048394248868,"sa3015214"
"Joe Elbis","ARI","SP","AA","19.8527777",,24,"30 / 45","45 / 50","45 / 50","45 / 55","25 / 60","40",10,0.28,0.08,0.555555555,9,3.674102467298508,"sa3015216"
"Wilmer Flores","DET","SIRP","AAA","21.4472222",,13,"60 / 70","45 / 50","55 / 60","","30 / 40","40+",103.1,0.30805687,0.05450237,0.466135458,2.787096962824585,3.1021448940893115,"sa3015223"
"Dahian  Santos","TOR","SP","AA","19.4305555",,13,"40 / 55","55 / 60","","30 / 45","20 / 45","40",86,0.38482385,0.11924119,0.36419753,4.500000099803128,3.2017121805031517,"sa3015282"
"Juan Mendez","MIN","SIRP","A+","23.7861111",,40,"45 / 55","40 / 50","","40 / 45","30 / 40","35+",46.1,0.28431373,0.15196078,0.342592592,5.050360266635842,4.3228205529046235,"sa3015336"
"Jean Cabrera","PHI","SP","AA","20.7805555",,36,"50 / 60","40 / 45","","30 / 50","30 / 45","35+",46.1,0.23943662,0.1314554,0.419847328,5.244604892275682,4.424448444781655,"sa3015433"
"Yoniel Curet","TBR","SP","AA","19.7444444",,49,"45 / 50","30 / 50","45 / 50","30 / 50","20 / 50","35+",42,0.31693989,0.15300546,0.441860465,2.142857142857143,4.313048574754171,"sa3015446"
"Fernando Guanare","LAA","SP","","19.1111111",,22,"30 / 45","35 / 55","45 / 50","30 / 50","25 / 60","40",73.2,0.20760234,0.09649123,0.403587443,6.597285978883214,5.694032199136052,"sa3015496"
"Joel Diaz","NYM","SP","A","18.4305555",,13,"40 / 45","","55 / 60","30 / 50","25 / 55","40",55.1,0.20647773,0.10121457,0.419161676,5.855422224979835,4.438227549067359,"sa3015500"
"Yaqui Rivera","BAL","SP","A+","19.0333333",,35,"","","","","","35+",38,0.2816092,0.11494253,0.376237623,5.684210526315789,4.231600560796888,"sa3015504"
"Winston Santos","TEX","SP","AA","20.2944444",,23,"45 / 50","45 / 50","","50 / 55","35 / 55","40",108.1,0.24107143,0.06696429,0.446428571,3.489230933050581,4.135568169186751,"sa3015952"
"Alexander Alberto","TBR","SP","A","20.7472222",,57,"30 / 50","40 / 55","","","30 / 40","35+",36.1,0.23668639,0.13017751,0.56,6.440367874057017,4.626246706524247,"sa3015986"
"Randel Clemente","STL","SIRP","A","20.7055555",,33,"50 / 60","45 / 55","","","30 / 40","35+",21,0.22641509,0.12264151,0.45,9,4.851513572250094,"sa3016003"
"Gerelmi Maldonado","SFG","SP","A","18.6111111",,45,"50 / 60","","40 / 55","","20 / 50","35+",39.2,0.35329341,0.11377246,0.464285714,2.268907272094307,3.642910263582608,"sa3016018"
"Maximo Martinez","LAD","SP","CPX","18.1111111",,27,"50 / 55","40 / 50","50 / 55","30 / 40","25 / 55","40",4.2,0.27272727,0.04545455,0.083333333,13.49999080386107,5.159943488420742,"sa3016026"
"Reynardo Cruz","CIN","SP","A","20.7694444",,37,"35 / 50","45 / 55","","30 / 50","25 / 55","35+",40,0.21714286,0.15428571,0.428571428,5.4,5.403982067108155,"sa3016032"
"Jordy Vargas","COL","SP","A","18.7361111",,4,"50 / 60","","55 / 60","30 / 55","25 / 55","45",51.1,0.31527094,0.08374384,0.456896551,2.9805191113708407,4.187821404717781,"sa3016052"
"Joaquin Tejada","PIT","SP","CPX","19.0416666",,40,"40 / 50","25 / 55","55 / 60","","20 / 50","40",27,0.24561404,0.14912281,0.46031746,4,4.981030377304113,"sa3016207"
"Victor Juarez","COL","SP","A+","19.1166666",,10,"40 / 50","","50 / 55","45 / 55","35 / 70","40+",103,0.23041475,0.07603687,0.423611111,4.980582524271845,4.852421490949334,"sa3016226"
"Miguel Ullola","HOU","SIRP","AAA","20.1166666",,25,"55 / 60","50 / 60","","","30 / 40","35+",72,0.38338658,0.17571885,0.409448818,3.25,3.9223702325589134,"sa3016504"
"Bryan Perez","COL","SP","A","18.8972222",,38,"55 / 60","45 / 50","","30 / 45","20 / 45","35+",12,0.14754098,0.03278689,0.444444444,9,5.3028012558817865,"sa3016515"
"Kendry Rojas","TOR","SIRP","A+","19.6805555",,22,"45 / 60","","45 / 55","","20 / 45","35+",40.2,0.25988701,0.10734463,0.423076923,3.9836060591393068,4.073264878737502,"sa3016746"
"Linse Carvajal","TBR","SIRP","","23.6555555",,56,"60 / 60","50 / 55","","","40 / 45","35+",0,0,1,0,27,12.825284194946288,"sa3016841"
"Jimmy  Joyce","SEA","SIRP","AA","23.55",,23,"40 / 50","40 / 45","","55 / 60","30 / 50","35+",121,0.25878004,0.09981516,0.603174603,5.578513012241191,4.0300923342051895,"sa3016914"
"Kohl Simas","CHW","SP","A+","22.6083333",,15,"45 / 50","50 / 55","50 / 55","40 / 45","30 / 50","40",68,0.2877193,0.10175439,0.384615384,4.235293998850262,3.9410912244522485,"sa3016949"
"Kevin Kopps","SDP","SIRP","AAA","25.4138888",,23,"30 / 30","60 / 60","","","60 / 60","35+",57.1,0.25793651,0.13888889,0.531034482,3.9244189528016338,4.865128920843184,"sa3017005"
"Austin Smith","ATL","SIRP","A+","23.1083333",,27,"60 / 60","","45 / 50","","30 / 40","35+",48.2,0.29468599,0.08695652,0.440677966,4.623287188042712,4.1518456645401605,"sa3017071"
"Hayden Juenger","TOR","SIRP","AAA","21.9777777",,17,"55 / 60","55 / 60","","","30 / 45","40",88.2,0.27700831,0.10249307,0.36036036,3.7556388823063855,4.474147694344682,"sa3017103"
"Griff McGarry","PHI","MIRP","AAA","23.1472222",,10,"55 / 60","55 / 60","","60 / 60","30 / 35","40+",87.1,0.35714286,0.1456044,0.395348837,3.7099232319928546,3.788709715312973,"sa3017130"
"Austin Vernon","TBR","MIRP","AA","23.4805555",,36,"60 / 60","50 / 55","45 / 50","55 / 60","30 / 40","40",78.2,0.35625,0.128125,0.354430379,2.4025422175428606,3.8580918568179445,"sa3017138"
"Andrew Baker","PHI","SIRP","AA","22.3527777",,33,"60 / 60","","60 / 60","","30 / 35","35+",54.1,0.30638298,0.12340426,0.456692913,3.975459517953162,3.9935422743406495,"sa3017196"
"Andrew Hoffmann","KCR","SP","AAA","22.4972222",,19,"45 / 50","55 / 60","","40 / 50","30 / 50","40",119.1,0.23904382,0.08167331,0.403614457,3.7709498813970077,4.555942752753492,"sa3017202"
"Gil Luna, Jr.","CHW","MIRP","AA","23.0055555",,24,"50 / 55","","45 / 45","55 / 60","30 / 35","35+",7.1,0.22857143,0.17142857,0.3,6.136366421096367,6.696606912736586,"sa3017301"
"Ian Villers","SFG","SIRP","A","21.9166666",,44,"50 / 55","55 / 60","","","30 / 40","35+",3,0.125,0.25,0.625,3,8.732522857189178,"sa3017303"
"William Fleming","KCR","SP","AA","23.4027777",,37,"40 / 45","55 / 60","","30 / 40","35 / 55","35+",122.1,0.18421053,0.07894737,0.436507936,5.002725003639034,5.0350617508029245,"sa3017314"
"Garrett Hawkins","SDP","SP","A+","22.475",,15,"50 / 55","40 / 45","","45 / 55","30 / 50","40",93,0.30075188,0.07518797,0.322580645,4.741936164641701,3.990532029093883,"sa3017383"
"Ryan Cusick","OAK","SIRP","AA","22.7194444",,8,"70 / 70","55 / 60","","","30 / 35","45",43,0.21904762,0.14285714,0.320610687,7.116279069767442,5.604552361992903,"sa3017385"
"Ryan Bergert","SDP","SP","AA","22.3972222",,16,"45 / 45","45 / 50","","55 / 60","35 / 50","40",103.1,0.27330508,0.08898305,0.372483221,5.835484158201361,3.748262434993943,"sa3017418"
"Bubba Chandler","PIT","SP","AAA","19.8805555",,10,"35 / 55","","45 / 55","35 / 50","25 / 55","45",41.1,0.34682081,0.16184971,0.426829268,2.6129034267628137,3.8561276715296686,"sa3017428"
"Norge Vera","CHW","SP","A","22.1666666",,11,"45 / 50","","50 / 55","40 / 50","30 / 50","40",35.1,0.33766234,0.2012987,0.5,3.3113210749779247,4.218023062722653,"sa3017468"
