Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Andrew Moore","CIN","SIRP","AA","24.9527777",,10,"60 / 60","50 / 55","70 / 70","","30 / 40","40+",60.2,0.35185185,0.15925926,0.37007874,4.3021983967795885,3.476607179365638,"sa3016795"
"Peyton Alford","SEA","SIRP","AA","26.9416666",,34,"60 / 60","","50 / 50","","40 / 40","35+",58.2,0.29147982,0.11659193,0.359375,2.4545458053385434,3.8861852477967047,"sa3016843"
"Luis Alvarez","NYM","SIRP","CPX","21.2194444",,38,"55 / 60","50 / 55","","","20 / 40","35+",10.2,0.32142857,0.21428571,0.59090909,4.218748742714899,4.982017141561509,"sa3016847"
"Andre Granillo","STL","SIRP","AAA","24.2",,21,"50 / 50","60 / 60","","","35 / 40","40",66,0.28975265,0.14487633,0.32278481,3.954545340262172,4.746648625220517,"sa3016913"
"Jimmy  Joyce","SEA","MIRP","AA","25.5305555",,23,"35 / 45","45 / 50","","55 / 60","30 / 40","40",61,0.22262774,0.12773723,0.457831325,5.459016393442623,4.759224141914337,"sa3016914"
"Patrick Monteverde","MIA","SP","AAA","26.8333333",,24,"40 / 40","","50 / 50","50 / 55","60 / 60","35+",120.1,0.21317829,0.08139535,0.372881355,5.310249531933455,4.789926993735419,"sa3016940"
"Ismael Agreda","TEX","SIRP","CPX","20.7944444",,40,"60 / 60","","45 / 55","40 / 50","20 / 40","35+",25.1,0.25217391,0.14782609,0.446153846,3.5526320247439367,5.6955997073180695,"sa3017010"
"Abel Mercedes","HOU","SIRP","A","22.0694444",,13,"60 / 65","60 / 70","","","20 / 30","40+",45.1,0.33789954,0.26484018,0.44,5.757353587134147,5.076924909599372,"sa3017013"
"Michael Arias","CHC","MIRP","AAA","22.6916666",,15,"60 / 60","45 / 50","","50 / 60","40 / 50","45",62,0.25084746,0.16610169,0.401197604,4.790322718802654,4.821926384630411,"sa3017036"
"Austin Smith","ATL","SIRP","A+","25.0888888",,34,"55 / 55","55 / 55","","","30 / 40","35+",26,0.19259259,0.17777778,0.397435897,6.923074320224183,5.592688682519883,"sa3017071"
"Hayden Juenger","TOR","SIRP","AAA","23.9583333",,28,"50 / 50","50 / 50","","50 / 55","40 / 45","35+",77.1,0.2218845,0.08206687,0.416289592,4.189655551303757,4.599308279896644,"sa3017103"
"Griff McGarry","PHI","SIRP","AAA","25.1277777",,24,"55 / 55","60 / 60","","","30 / 30","35+",34.1,0.28313253,0.23493976,0.384615384,4.980581567384039,5.783437386267683,"sa3017130"
"Austin Vernon","TBR","MIRP","AA","25.4611111",,33,"60 / 60","45 / 50","","50 / 55","30 / 35","40",52.2,0.29184549,0.12446352,0.344,4.101266475695014,3.8625274976466875,"sa3017138"
"Andrew Baker","PHI","SIRP","AA","24.3333333",,18,"70 / 70","60 / 60","60 / 60","","20 / 30","40",51.2,0.31896552,0.15086207,0.5,4.52903299302898,3.4262525161111608,"sa3017196"
"Andrew Hoffmann","KCR","SP","AAA","24.4777777",,27,"50 / 50","55 / 55","","45 / 50","40 / 45","40",81.2,0.21372032,0.09234828,0.45816733,5.840816099174028,4.8082152907854585,"sa3017202"
"Justin Meis","PIT","SIRP","AA","24.6694444",,38,"50 / 50","60 / 60","60 / 60","","40 / 40","35+",68.2,0.24193548,0.11935484,0.272251308,6.1601949162393765,4.53937804331648,"sa3017207"
"Trey McLoughlin","NYM","SIRP","AAA","25.1194444",,24,"40 / 40","50 / 50","","","50 / 55","40",46.2,0.27368421,0.11052632,0.469026548,2.7000004781996347,3.639787269384135,"sa3017277"
"Logan Workman","TBR","SP","AAA","25.6333333",,20,"55 / 55","50 / 55","","50 / 50","45 / 50","40",150.1,0.23538961,0.07467532,0.335731414,3.1729490693117524,4.01366875109017,"sa3017313"
"Patrick Halligan","ATL","SIRP","AA","24.8055555",,35,"40 / 40","40 / 40","","","30 / 40","35+",53,0.30530973,0.11946903,0.453125,3.396227163706775,3.2247818006723694,"sa3017319"
"Jordarlin Mendoza","NYY","SIRP","CPX","20.6944444",,34,"55 / 60","55 / 60","","","20 / 40","35+",14.1,0.32432432,0.14864865,0.606060606,3.1395355800219646,3.697637970342986,"sa3017321"
"Ryan Cusick","OAK","SIRP","AA","24.7",,30,"45 / 45","55 / 60","","","30 / 35","35+",63.2,0.22525597,0.14675768,0.45614035,5.230367171150459,4.9247751919479565,"sa3017385"
"Bubba Chandler","PIT","SP","AAA","21.8611111",73,4,"55 / 60","50 / 60","","40 / 55","40 / 50","50",120.2,0.30705394,0.08506224,0.413427561,3.058011307522373,3.3833331374324294,"sa3017428"
"Tanner McDougal","CHW","SP","A","21.3083333",,26,"40 / 50","40 / 50","","40 / 50","20 / 50","35+",92.1,0.27294118,0.13647059,0.46835443,6.043321757378831,4.20523596123857,"sa3017471"
"Carlos Tavera","BAL","MIRP","AAA","25.8",,31,"50 / 55","45 / 45","","60 / 60","30 / 40","35+",85,0.21932115,0.1383812,0.341666666,5.5058823529411764,5.30651566728073,"sa3017536"
"Justin Armbruester","BAL","SIRP","AAA","25.7583333",,33,"45 / 50","55 / 60","","30 / 30","35 / 45","35+",122.1,0.23684211,0.12105263,0.247093023,7.356948534763285,6.079938038198996,"sa3017548"
"Alex Pham","BAL","SP","AA","24.7916666",,30,"45 / 45","","55 / 55","","50 / 50","35+",123.2,0.28180039,0.09980431,0.33118971,4.075471593351144,3.698555806107772,"sa3017550"
"Luke Albright","ARI","SIRP","AA","24.6138888",,31,"50 / 55","","50 / 55","","30 / 40","40",36,0.20994475,0.17127072,0.373831775,9.25,5.8364600641859905,"sa3017592"
"Riley Martin","CHC","SIRP","AAA","26.3472222",,33,"50 / 50","55 / 55","70 / 70","","30 / 35","35+",63.1,0.32871972,0.15916955,0.463768115,4.263158237108591,4.044039128202304,"sa3017601"
"Ricardo Velez","MIN","MIRP","AA","25.925",,39,"40 / 40","60 / 60","","55 / 60","40 / 50","35+",55,0.2893617,0.08510638,0.471428571,3.9272728634668823,2.9623357909778374,"sa3017602"
"Andy Rodriguez","TBR","SIRP","A","21.9888888",,47,"60 / 60","40 / 55","","","30 / 40","35+",39.1,0.25974026,0.1038961,0.544444444,2.745762933776575,3.6954287233146026,"sa3017620"
"Hunter Parks","CIN","SIRP","AA","23.2388888",,37,"55 / 60","70 / 70","","40 / 40","30 / 35","35+",27.2,0.1942446,0.20143885,0.430379746,6.83132451628208,6.107018684922153,"sa3017640"
"Keagan Gillies","BAL","SIRP","AA","26.4916666",,36,"50 / 50","","","","40 / 50","35+",48.1,0.25714286,0.11904762,0.368,4.8413798198178855,4.1941742991415465,"sa3017686"
"Mitch Bratt","TEX","SP","AA","21.0583333",,18,"45 / 45","50 / 55","","45 / 50","35 / 60","40",110.1,0.26057906,0.0623608,0.31292517,3.7522660340031297,3.7857446115522926,"sa3017719"
"Ronan Kopp","LAD","SIRP","AA","21.9861111",,19,"60 / 60","55 / 60","","30 / 40","20 / 35","40+",49.2,0.30837004,0.18061674,0.358490566,4.167784808084904,4.487864270643872,"sa3017751"
"Joe Rock","TBR","SP","AAA","23.9861111",,11,"45 / 50","50 / 55","","45 / 55","30 / 45","40+",141.2,0.21348315,0.05778491,0.452054794,4.701176808161248,4.30051553912171,"sa3017755"
"Evan Shawver","COL","SIRP","AA","24.8694444",,32,"60 / 60","50 / 55","","","40 / 40","40",49.2,0.23923445,0.13875598,0.411290322,2.8993285621460205,4.394261279009138,"sa3017780"
"Maddux Bruns","LAD","SIRP","A+","22.0944444",,18,"60 / 70","60 / 60","","40 / 50","30 / 35","40+",28.1,0.2890625,0.15625,0.365079365,2.223529661238015,4.549063059732126,"sa3017782"
"Michael Morales","SEA","SP","AA","21.9472222",,16,"30 / 30","","55 / 60","45 / 50","35 / 60","40",149,0.24098361,0.06229508,0.383693045,3.0201342281879193,3.5914744817970576,"sa3017783"
"McCade Brown","COL","SIRP","A","24.1916666",,36,"55 / 55","50 / 55","55 / 60","","30 / 40","40",23.2,0.30172414,0.14655172,0.327272727,6.845069503103242,5.2214608919284595,"sa3017812"
"Connor Cooke","TOR","SIRP","AAA","24.7277777",,15,"50 / 55","60 / 60","","45 / 50","30 / 50","40+",37.1,0.19886364,0.17613636,0.364485981,5.303570525378751,6.526051921045313,"sa3017822"
"Mason Albright","COL","SP","AA","21.6611111",,26,"40 / 45","","55 / 60","30 / 45","40 / 55","40",115.2,0.16194332,0.08097166,0.307042253,4.590778501727497,4.880661299133641,"sa3017847"
"RJ Petit","DET","SIRP","AA","24.8361111",,28,"50 / 50","55 / 55","","45 / 50","40 / 40","35+",60,0.316,0.112,0.5,3.899999883770946,3.19459794325868,"sa3017848"
"Will Dion","CLE","SP","AAA","24.2694444",,21,"35 / 45","45 / 50","50 / 55","45 / 50","30 / 50","40",116.2,0.22393822,0.1042471,0.381231671,5.477143334711856,4.913051710363645,"sa3017850"
"Zac Leigh","CHC","SIRP","AA","26.6944444",,28,"55 / 55","55 / 55","","50 / 55","30 / 40","40",45.1,0.26976744,0.15813953,0.401709401,3.375000236665518,4.276402975842168,"sa3017873"
"Christian McGowan","PHI","SIRP","AA","24.3805555",,11,"55 / 55","55 / 60","","30 / 40","40 / 50","40",40.1,0.24867725,0.12169312,0.491071428,5.355372576169426,4.233994024957049,"sa3017896"
"Mike Vasil","NYM","SP","AAA","24.3472222",,26,"40 / 40","","50 / 50","40 / 45","50 / 50","35+",135,0.18003273,0.08510638,0.479166666,6,5.095444916354285,"sa3017915"
"Keshawn Askew","TBR","SIRP","AA","24.5527777",,39,"50 / 50","45 / 50","","45 / 50","30 / 35","35+",68,0.24054983,0.13745704,0.530864197,1.3235294442482068,4.396329949856287,"sa3017916"
"Nate Lavender","NYM","SIRP","AAA","24.5111111",,42,"60 / 60","40 / 40","","45 / 50","40 / 40","35+",10,0.37209302,0.1627907,0.578947368,2.7,3.7679366767406464,"sa3017917"
"Peter Heubeck","LAD","SP","A+","22.0055555",,15,"40 / 50","30 / 50","45 / 55","30 / 40","30 / 40","40+",91.1,0.29923274,0.16624041,0.318181818,3.0547446956631568,4.278816400162368,"sa3017936"
"Dom Hamel","NYM","MIRP","AAA","25.3944444",,17,"55 / 55","50 / 50","55 / 55","40 / 40","40 / 40","40",128,0.21,0.13166667,0.34366925,6.8906257315830635,5.839963949958202,"sa3017949"
"Brock Selvidge","NYY","SP","AA","21.9055555",,21,"40 / 40","55 / 60","","45 / 50","35 / 55","40",84.2,0.22432432,0.10810811,0.452586206,4.251969014802349,4.027002051180096,"sa3017950"
"Chase Petty","CIN","SP","AAA","21.3055555",,3,"60 / 60","70 / 70","","40 / 50","40 / 45","45+",138,0.22260274,0.10273973,0.423376623,4.239130434782608,3.9596187633664717,"sa3017963"
"Drew Gray","CHC","SIRP","A+","21.2083333",,41,"40 / 55","","45 / 60","30 / 45","30 / 40","35+",80,0.27635328,0.20797721,0.344827586,4.3875,4.865900053735823,"sa3017964"
"Jacob Steinmetz","ARI","SP","A+","21.0138888",,48,"40 / 50","","45 / 55","30 / 45","20 / 40","35+",107.2,0.23839662,0.08860759,0.438943894,4.012383711380443,4.1083314070743056,"sa3017976"
"Travis Adams","MIN","SP","AAA","24.5138888",,34,"50 / 50","55 / 55","","45 / 45","50 / 50","35+",127,0.22562141,0.06692161,0.43767313,3.8976377952755907,3.9288162693029314,"sa3017991"
"Ricky Tiedemann","TOR","SP","AAA","21.9333333",35,1,"60 / 60","60 / 60","","45 / 50","40 / 50","55",24,0.3125,0.16964286,0.309090909,5.25000003259629,4.834602895734783,"sa3018096"
"Noah Cameron","KCR","SP","AAA","25.0194444",,15,"45 / 45","","50 / 55","60 / 60","50 / 55","40+",128.2,0.27798507,0.06716418,0.417647058,3.0777204505817988,3.4514992906491018,"sa3018097"
"Doug Nikhazy","CLE","MIRP","AAA","24.9527777",,34,"40 / 45","","60 / 60","30 / 30","30 / 35","35+",123.2,0.25357873,0.10838446,0.387622149,2.983827738704033,4.422952034896975,"sa3018110"
"Davis Sharpe","CLE","SIRP","AA","24.4833333",,42,"30 / 30","70 / 70","","","55 / 60","35+",57,0.21343874,0.08695652,0.347058823,5.052631420441947,4.292741676002307,"sa3018112"
"Dylan Smith","DET","SP","A+","24.1555555",,23,"40 / 40","55 / 60","50 / 50","","35 / 55","35+",57.1,0.23137255,0.12156863,0.49090909,4.39534922713783,3.998805157506029,"sa3018113"
"Chandler Champlain","KCR","SP","AAA","25.0027777",,18,"55 / 55","50 / 55","55 / 55","35 / 40","40 / 45","40+",142.1,0.19512195,0.08943089,0.420560747,5.121780042510917,4.84769293515586,"sa3018138"
"Calvin Ziegler","NYM","SIRP","A+","21.8083333",,25,"55 / 60","50 / 60","55 / 55","","30 / 40","40",6,0.65,0.1,0.6,0,0.6463627537091581,"sa3018142"
"Hunter Stanley","CLE","SP","AA","26.6638888",,33,"40 / 40","50 / 50","","45 / 50","60 / 60","35+",33.1,0.2278481,0.08860759,0.327102803,6.209998771119361,5.249394744647537,"sa3018148"
"Jake Miller","CLE","SIRP","A+","24.0277777",,36,"40 / 50","40 / 45","","60 / 70","30 / 40","35+",41.2,0.2,0.08648649,0.392307692,5.831999288086024,4.2300189032787054,"sa3018171"
"Franco Aleman","CLE","SIRP","AAA","24.0777777",,26,"60 / 60","60 / 60","","","50 / 50","40",25.2,0.37735849,0.12264151,0.511627906,1.7532465361004945,3.4621758497766026,"sa3018178"
"Chad Dallas","TOR","SP","AAA","24.0777777",,17,"40 / 40","70 / 70","45 / 45","40 / 45","50 / 55","40",71,0.20807453,0.07763975,0.438914027,6.338028169014085,4.849538423172883,"sa3018180"
"Robby Ahlstrom","TEX","SIRP","AAA","25.0972222",,36,"50 / 50","50 / 50","60 / 60","40 / 40","30 / 35","35+",65,0.26642336,0.11678832,0.331288343,2.4923076191738534,4.506182278550019,"sa3018193"
"Madison Jeffrey","LAD","SIRP","A+","24.3611111",,47,"60 / 60","70 / 70","","","20 / 30","35+",30.2,0.20138889,0.22222222,0.41025641,5.576086378503221,6.062627935970701,"sa3018206"
"Tyler Thornton","CLE","SIRP","AA","24.0444444",,41,"60 / 60","40 / 50","","","30 / 40","35+",28,0.27941176,0.16911765,0.257575757,5.142857164752726,5.3604421225992045,"sa3018229"
"Frank Mozzicato","KCR","MIRP","A+","21.0972222",,25,"30 / 45","","55 / 60","35 / 50","25 / 35","40",101.2,0.21311475,0.14519906,0.353383458,3.452459361838355,4.808206663084744,"sa3018242"
"Ben Kudrna","KCR","SP","AA","21.4833333",,2,"50 / 55","45 / 55","","40 / 55","35 / 45","45",115.1,0.24236253,0.10794297,0.456026058,4.213873018204045,3.948627654052831,"sa3018253"
"Anthony Solometo","PIT","SP","AA","21.6444444",,16,"30 / 30","50 / 55","","40 / 50","50 / 60","40",71.1,0.170347,0.12302839,0.511737089,5.299064806574148,4.9824989685299865,"sa3018259"
"Hunter Dobbins","BOS","SP","AAA","24.9",,22,"50 / 50","50 / 50","55 / 55","","45 / 50","40",125.2,0.22900763,0.09160305,0.431884057,3.079575518914799,3.9295375795511283,"sa3018275"
"Alfredo Zarraga","TBR","SIRP","AAA","23.6888888",,43,"65 / 65","45 / 50","","30 / 40","30 / 35","35+",59,0.2972973,0.13127413,0.425531914,3.3559323118802187,3.849162086258042,"sa3018276"
"Justin King","MIL","SIRP","AA","26.5972222",,42,"60 / 60","40 / 50","","","20 / 35","35+",38,0.37037037,0.10493827,0.35,5.921052631578948,2.7768202029560745,"sa3018278"
"Walbert Urena","LAA","SIRP","A+","20.4972222",,14,"60 / 70","45 / 50","","45 / 55","20 / 30","40",81.1,0.184573,0.14876033,0.513274336,4.204918295745743,5.155334072930701,"sa3018298"
"Reynaldo Yean","LAD","SIRP","A","20.5555555",,20,"70 / 70","55 / 70","","","30 / 35","40+",23.2,0.3963964,0.22522523,0.378378378,6.08450622498066,4.831468787078893,"sa3018303"
"Raimy Rodriguez","HOU","MIRP","A","19.0222222",,30,"50 / 60","40 / 55","","40 / 55","20 / 30","35+",82.2,0.21479714,0.18138425,0.441441441,6.532258868341614,5.991057678648717,"sa3018326"
"Luichi Casilla","COL","SP","CPX","19.5777777",,19,"45 / 60","","50 / 60","20 / 40","20 / 45","40+",36,0.32947977,0.16184971,0.602409638,7,4.4948597197731335,"sa3018332"
"Joseph Montalvo","TEX","SP","A+","22.2222222",,19,"40 / 50","50 / 60","","40 / 55","35 / 60","40",78,0.27160494,0.08024691,0.343283582,3,3.885278845139039,"sa3018802"
"Jarlin Susana","WSN","SIRP","A+","20.3361111",,14,"55 / 60","60 / 70","40 / 45","30 / 45","20 / 40","40+",103.2,0.3536036,0.10810811,0.599118942,4.340836438816126,2.5476851693193963,"sa3018808"
"Fernando Perez","TOR","SP","A","20.45",,29,"40 / 45","","50 / 55","40 / 50","20 / 50","35+",82,0.25825826,0.07207207,0.437209302,4.060975609756097,3.5379087033795154,"sa3018826"
"Alfred Morillo","ARI","SIRP","A+","22.6944444",,42,"60 / 60","50 / 55","","30 / 45","30 / 40","35+",37.1,0.29220779,0.13636364,0.524390243,2.4107146141480875,4.034748248169064,"sa3018870"
"Richard Fernandez","OAK","SIRP","CPX","21.8388888",,25,"55 / 55","50 / 60","","45 / 55","30 / 40","40",1,0.33333333,0,0,0,2.696973991394043,"sa3018898"
"Angel Benitez","NYY","SP","CPX","20.8722222",,33,"45 / 55","","","45 / 55","20 / 50","35+",10.1,0.25,0.25,0.545454545,1.7419360197547236,5.554146522237294,"sa3019118"
"Anyer Laureano","CIN","SIRP","A","21.5694444",,23,"60 / 70","45 / 55","","30 / 40","20 / 30","40",54,0.35526316,0.1622807,0.466666666,3,3.4442270136541793,"sa3019123"
"Marcos Herrera","COL","SP","CPX","19.7861111",,33,"50 / 55","60 / 60","","30 / 40","20 / 40","40",43.2,0.19211823,0.13793103,0.523076923,5.770991694211108,5.840498538170933,"sa3019261"
"Wellington Aracena","NYM","SIRP","A","19.575",,15,"","50 / 60","","","20 / 40","40+",40.2,0.26923077,0.20192308,0.495049504,7.303279830319737,5.01373447611837,"sa3019265"
"Yu-Min Lin","ARI","SP","AA","21.0333333",,11,"30 / 40","30 / 40","","60 / 60","55 / 60","40+",104.2,0.22222222,0.08714597,0.456375838,4.471338020551755,4.05119759312046,"sa3019278"
"Luis De Leon","BAL","SP","A+","21.2777777",,12,"45 / 55","60 / 70","","30 / 40","35 / 60","40+",87.2,0.2630273,0.12158809,0.6,4.619771595086995,3.60985861362564,"sa3019283"
"Jhancarlos  Lara","ATL","SP","AA","21.525",,11,"55 / 60","60 / 70","","","30 / 40","40+",82.2,0.25336927,0.16172507,0.532338308,3.9193546879924233,4.436360623031904,"sa3019367"
"Chalniel Arias","NYY","SP","CPX","20.8694444",,16,"40 / 55","40 / 55","","40 / 50","35 / 60","40+",5.2,0.23809524,0,0.6,1.588234403142142,2.800671289177841,"sa3019370"
"Francis Pena","SDP","SIRP","AAA","23.4972222",,9,"70 / 70","","","","30 / 40","40+",63,0.25098039,0.07058824,0.570552147,2.4285714285714284,3.327152010159773,"sa3019374"
"Santiago Suarez","TBR","SP","A","19.5361111",,13,"55 / 60","","50 / 55","40 / 45","35 / 60","40+",111.2,0.25669643,0.046875,0.386138613,4.1104481356445435,2.9913281288768294,"sa3019386"
"Carlos Lagrange","NYY","SP","A","21.1638888",,11,"65 / 70","","55 / 60","","30 / 40","40+",21,0.27,0.2,0.44680851,6.857142857142857,5.156890264128041,"sa3019390"
"Colton Gordon","HOU","SP","AAA","25.5944444",,28,"30 / 30","50 / 55","50 / 50","45 / 50","50 / 55","35+",123.1,0.23754789,0.07471264,0.38483965,3.9405407030483226,4.846643501881629,"sa3019426"
"Sabier Marte","NYY","SP","CPX","20.4555555",,17,"40 / 60","40 / 50","","50 / 60","20 / 50","40+",49,0.21359223,0.0776699,0.582089552,2.7551020408163267,3.7546909996441435,"sa3019431"
"Elmer Rodriguez-Cruz","BOS","SP","A+","20.9333333",,7,"50 / 55","55 / 60","50 / 55","40 / 50","30 / 50","45",89.2,0.272,0.11466667,0.502304147,2.9107805659503097,3.469041635745157,"sa3019459"
"Ovis Portes","BOS","SIRP","A","19.6416666",,46,"50 / 60","45 / 55","","30 / 40","20 / 40","35+",39,0.28409091,0.16477273,0.417582417,3.6923076923076925,4.307463191143977,"sa3019644"
"Luis German","SDP","SIRP","A","22.7777777",,30,"60 / 70","40 / 45","","40 / 50","20 / 30","35+",41.2,0.21860465,0.26511628,0.561224489,6.263999235351656,6.997119408137511,"sa3019658"
"Joel Hurtado","LAA","MIRP","A+","23.4666666",,10,"55 / 60","50 / 55","","35 / 45","30 / 35","40",140,0.2125,0.1328125,0.521518987,4.821429035341298,4.792987850327827,"sa3019774"
"Matt Pushard","MIA","SIRP","AAA","26.7416666",,26,"55 / 55","50 / 50","","40 / 40","30 / 40","35+",55.1,0.29824561,0.07894737,0.375939849,2.2771086430477134,3.13171430397465,"sa3019955"
"T.J. Brock","TOR","SIRP","AA","24.9555555",,6,"60 / 60","70 / 70","","","30 / 40","45",14.1,0.40677966,0.16949153,0.458333333,1.2558142528978218,3.1889400378047594,"sa3020079"
"Logan Henderson","MIL","SIRP","AAA","22.3944444",,14,"55 / 65","40 / 45","","60 / 60","40 / 50","40+",82.1,0.3271028,0.04672897,0.25,3.3886637844390988,3.2659971683754523,"sa3020080"
"Jacob Miller","MIA","SP","AA","20.9555555",,28,"40 / 45","50 / 55","55 / 55","45 / 55","20 / 50","35+",114.2,0.19334719,0.07068607,0.470588235,3.845930573745601,3.8068255124401387,"sa3020111"
"A.J. Blubaugh","HOU","SP","AAA","24.0555555",,17,"50 / 55","50 / 55","50 / 55","45 / 50","40 / 45","40",131.1,0.24242424,0.09625668,0.382681564,3.9060915714700717,4.857163329095641,"sa3020112"
"Tyler Woessner","MIL","SP","AA","24.7444444",,23,"50 / 55","50 / 60","","40 / 50","30 / 45","40",79.2,0.21485411,0.14058355,0.445887445,6.665271540987563,5.101111505343859,"sa3020171"
"Blade Tidwell","NYM","SP","AAA","23.1277777",,7,"55 / 55","50 / 55","","40 / 50","40 / 50","45",124,0.2293578,0.11743119,0.416184971,5.00806458834772,4.811451538459049,"sa3020177"
"Zach Maxwell","CIN","SIRP","AAA","23.4944444",,11,"65 / 65","70 / 70","","","40 / 45","40+",58,0.359375,0.1640625,0.403361344,3.4137932157119626,3.8444603248853157,"sa3020255"
"Liam Simon","SFG","SIRP","CPX","23.7722222",,24,"60 / 60","50 / 60","","30 / 40","30 / 40","40",10.1,0.25806452,0.30645161,0.38095238,12.193552138283065,9.004768357059838,"sa3020256"
"Tyler Stuart","NYM","SP","AAA","24.7944444",,27,"55 / 55","45 / 55","","40 / 50","30 / 45","35+",127.1,0.25230203,0.07366483,0.467236467,4.0994762351012985,3.570250980253364,"sa3020264"
"Cy Nielson","PIT","SIRP","AA","23.4138888",,26,"50 / 55","55 / 60","","30 / 35","40 / 45","40",61.1,0.2967033,0.10622711,0.423841059,3.815216869756735,3.668732851498725,"sa3020321"
"Marcus Johnson","TBR","SP","A+","23.6194444",,24,"30 / 40","50 / 55","","45 / 50","30 / 50","40",17.1,0.21538462,0.04615385,0.375,2.076922315112512,3.9572138597817244,"sa3020324"
"Owen Murphy","ATL","SP","A+","20.825",,10,"45 / 45","45 / 55","55 / 60","","35 / 60","45",41.2,0.38509317,0.08074534,0.2875,2.3759998085289156,3.0940286424347163,"sa3020330"
"Braden Nett","SDP","SP","AA","22.1",,28,"60 / 60","50 / 55","45 / 50","30 / 40","20 / 40","35+",65,0.25524476,0.13986014,0.466666666,3.876923190686833,4.034573864316711,"sa3020336"
"Blake Burkhalter","ATL","SIRP","A+","23.8472222",,13,"60 / 60","","","40 / 50","30 / 40","40+",72,0.23630137,0.06164384,0.376884422,3.0000005662442324,3.8796908317483747,"sa3020382"
"Dylan Ray","ARI","SP","AA","23.2083333",,19,"35 / 35","50 / 55","50 / 50","55 / 60","50 / 55","40",73.1,0.23125,0.103125,0.370192307,5.031818645330543,4.190938553870881,"sa3020392"
"JR Ritchie","ATL","SP","A+","21.0777777",,4,"45 / 55","","55 / 60","40 / 50","30 / 50","45+",49.2,0.27317073,0.08292683,0.463414634,2.8993293415464034,3.627092166163952,"sa3020395"
"Chris Campos","LAD","SP","AA","23.9472222",,40,"45 / 50","40 / 45","40 / 45","40 / 50","35 / 60","35+",110.1,0.26106195,0.06637168,0.341216216,3.4259820310463356,3.5890381423643674,"sa3020396"
"Spencer Giesting","ARI","MIRP","AA","23.0611111",,37,"40 / 50","55 / 60","","30 / 40","30 / 50","35+",141.1,0.26190476,0.07482993,0.430107526,3.3113208738838367,3.4217295211336487,"sa3020402"
"Jack Choate","SFG","SP","AA","23.2666666",,13,"35 / 40","50 / 50","","50 / 60","35 / 55","40",114.2,0.2641129,0.0766129,0.376237623,3.845930573745601,3.816233841146169,"sa3020407"
"Reggie Crawford","SFG","SIRP","AAA","23.6388888",,7,"60 / 60","70 / 70","","40 / 50","30 / 40","45",18.1,0.38461538,0.15384615,0.344827586,2.9454535239987725,4.107701874661117,"sa3020457"
"Hayden Wynja","SFG","SIRP","A+","25.7777777",,39,"35 / 35","55 / 60","","45 / 50","40 / 40","35+",56.1,0.23320158,0.09090909,0.220125786,4.952663169062974,4.775519240514281,"sa3020464"
"Shane Smith","MIL","SIRP","AAA","24.3055555",,24,"60 / 60","","60 / 60","","30 / 40","40",97.1,0.30025445,0.07379135,0.440677966,3.051370082261274,2.893357120758854,"sa3020469"
"Carson Palmquist","COL","SP","AAA","23.7694444",,20,"50 / 55","45 / 50","","45 / 50","45 / 50","40",122.2,0.29343629,0.11969112,0.302405498,3.8152177076934906,4.3384093854406816,"sa3020473"
"Spencer Miles","SFG","SIRP","A","23.9944444",,25,"60 / 60","50 / 55","","45 / 55","30 / 40","40",7.1,0.3125,0.0625,0.526315789,4.90909303712543,3.1721139710664663,"sa3020475"
"Dalton Rogers","BOS","MIRP","A+","22.5166666",,45,"50 / 50","40 / 45","40 / 45","50 / 55","30 / 40","35+",82.2,0.22997416,0.12919897,0.458149779,5.116936113534265,4.318805942781841,"sa3020479"
"Michael Prosecky","COL","SP","A+","23.4",,35,"45 / 50","20 / 50","55 / 60","30 / 45","30 / 45","40",48.2,0.36111111,0.09722222,0.348623853,4.438355874469452,3.246364300094872,"sa3020526"
"Carson Whisenhunt","SFG","SP","AAA","23.7611111",102,3,"50 / 55","","40 / 50","70 / 80","40 / 45","50",109.2,0.28427419,0.11290323,0.38245614,5.170213245539169,4.5756362704986175,"sa3020529"
"Trace Bright","BAL","SIRP","AA","23.7444444",,32,"50 / 50","40 / 45","60 / 60","30 / 40","40 / 50","35+",112,0.24539877,0.12269939,0.372881355,4.178571428571429,4.2457385702590855,"sa3020558"
"Zach Agnos","COL","MIRP","AA","23.9416666",,31,"50 / 50","50 / 55","","50 / 60","40 / 50","40",53.1,0.30731707,0.05365854,0.325203252,1.518749818950913,3.184682510301764,"sa3020560"
"C.J. Culpepper","MIN","SP","AA","22.7277777",,7,"45 / 45","55 / 60","","","50 / 60","45",58.1,0.26778243,0.07531381,0.513333333,3.5485717379823294,3.086367449522525,"sa3020563"
"Andrew Morris","MIN","SP","AAA","22.8972222",,16,"55 / 60","55 / 60","50 / 50","45 / 50","45 / 50","40+",133,0.24538745,0.05904059,0.45054945,2.3684207809080218,3.483789128214106,"sa3020569"
"Eric Adler","CHW","SIRP","AA","23.7833333",,29,"55 / 60","55 / 60","60 / 60","","20 / 35","35+",40,0.32298137,0.14906832,0.614457831,3.15,3.2336092960089444,"sa3020592"
"Austin Krob","SDP","SIRP","AA","24.8388888",,20,"30 / 35","60 / 60","","40 / 45","55 / 60","40",125,0.22304833,0.08178439,0.509803921,4.392,3.6363388342857363,"sa3020594"
